GEO_ID,NAME,pop,popblack,pophispanic,poor,poorblack,poorhispanic
06001451505,"Census Tract 4515.05, Alameda County, California",3608,27,529,0,0,0
06001451506,"Census Tract 4515.06, Alameda County, California",3454,134,1466,26,0,8
06001451601,"Census Tract 4516.01, Alameda County, California",5730,7,703,425,0,7
06001451602,"Census Tract 4516.02, Alameda County, California",7142,146,1133,168,2,73
06001451701,"Census Tract 4517.01, Alameda County, California",3091,75,448,79,0,0
06001451703,"Census Tract 4517.03, Alameda County, California",4150,32,698,94,0,19
06001451704,"Census Tract 4517.04, Alameda County, California",4692,0,574,196,0,138
06001981900,"Census Tract 9819, Alameda County, California",47,0,6,0,0,0
06001982000,"Census Tract 9820, Alameda County, California",26,5,7,0,0,0
06001982100,"Census Tract 9821, Alameda County, California",23,0,0,11,0,0
06001983200,"Census Tract 9832, Alameda County, California",587,67,33,48,20,0
06001990000,"Census Tract 9900, Alameda County, California",0,0,0,0,0,0
06003010000,"Census Tract 100, Alpine County, California",1159,10,183,139,10,30
06005000101,"Census Tract 1.01, Amador County, California",3519,7,211,209,0,0
06005000102,"Census Tract 1.02, Amador County, California",1713,5,99,294,0,69
06005000201,"Census Tract 2.01, Amador County, California",2438,8,251,143,8,0
06005000202,"Census Tract 2.02, Amador County, California",1623,29,111,123,0,0
06005000301,"Census Tract 3.01, Amador County, California",1824,0,511,156,0,12
06005000303,"Census Tract 3.03, Amador County, California",8555,1,1243,504,0,0
06005000304,"Census Tract 3.04, Amador County, California",4521,7,348,477,7,13
06005000401,"Census Tract 4.01, Amador County, California",4314,0,162,425,0,40
06005000402,"Census Tract 4.02, Amador County, California",4075,1,863,382,1,55
06005000500,"Census Tract 5, Amador County, California",2835,4,505,159,4,9
06007000102,"Census Tract 1.02, Butte County, California",3990,15,532,933,4,125
06007000103,"Census Tract 1.03, Butte County, California",5567,111,872,390,0,105
06007000104,"Census Tract 1.04, Butte County, California",5722,168,1118,1021,61,215
06007000201,"Census Tract 2.01, Butte County, California",3843,20,826,410,0,48
06007000202,"Census Tract 2.02, Butte County, California",3817,72,868,539,0,94
06007000300,"Census Tract 3, Butte County, California",4324,119,895,1070,15,361
06007000401,"Census Tract 4.01, Butte County, California",4863,7,1149,569,0,134
06007000403,"Census Tract 4.03, Butte County, California",3294,81,729,511,0,144
06007000404,"Census Tract 4.04, Butte County, California",3931,26,320,77,0,0
06007000501,"Census Tract 5.01, Butte County, California",3834,25,691,1006,0,289
06007000502,"Census Tract 5.02, Butte County, California",4878,454,1351,2455,423,688
06007000601,"Census Tract 6.01, Butte County, California",3599,0,397,365,0,19
06007000603,"Census Tract 6.03, Butte County, California",2444,73,371,1184,33,157
06007000604,"Census Tract 6.04, Butte County, California",4127,243,834,2046,129,400
06007000700,"Census Tract 7, Butte County, California",4714,8,680,633,0,178
06007000800,"Census Tract 8, Butte County, California",6089,25,363,631,0,0
06007000901,"Census Tract 9.01, Butte County, California",3002,42,451,212,42,29
06007000903,"Census Tract 9.03, Butte County, California",6407,288,1556,946,88,285
06007000904,"Census Tract 9.04, Butte County, California",6998,37,1028,1074,33,73
06007001000,"Census Tract 10, Butte County, California",3994,158,528,1746,30,252
06007001100,"Census Tract 11, Butte County, California",4220,0,1064,1549,0,468
06007001200,"Census Tract 12, Butte County, California",4034,9,1023,1766,9,557
06007001300,"Census Tract 13, Butte County, California",3559,154,835,927,116,252
06007001400,"Census Tract 14, Butte County, California",6126,0,883,335,0,86
06007001500,"Census Tract 15, Butte County, California",6031,204,476,235,49,50
06007001601,"Census Tract 16.01, Butte County, California",1699,0,188,193,0,0
06007001602,"Census Tract 16.02, Butte County, California",3310,30,249,205,20,0
06007001702,"Census Tract 17.02, Butte County, California",5086,0,366,615,0,10
06007001703,"Census Tract 17.03, Butte County, California",2699,0,205,233,0,0
06007001704,"Census Tract 17.04, Butte County, California",3955,0,664,833,0,151
06007001800,"Census Tract 18, Butte County, California",3823,45,186,675,0,40
06007001900,"Census Tract 19, Butte County, California",2025,12,2,631,2,2
06007002000,"Census Tract 20, Butte County, California",3920,1,207,355,0,16
06007002100,"Census Tract 21, Butte County, California",3009,0,270,534,0,0
06007002200,"Census Tract 22, Butte County, California",4304,0,290,358,0,17
06007002300,"Census Tract 23, Butte County, California",3707,0,654,833,0,431
06007002401,"Census Tract 24.01, Butte County, California",1115,0,159,145,0,13
06007002402,"Census Tract 24.02, Butte County, California",3077,10,278,865,3,38
06007002500,"Census Tract 25, Butte County, California",4597,261,727,1706,89,417
06007002601,"Census Tract 26.01, Butte County, California",2426,23,231,243,23,0
06007002602,"Census Tract 26.02, Butte County, California",3952,32,368,333,0,0
06007002700,"Census Tract 27, Butte County, California",5709,10,663,802,10,97
06007002800,"Census Tract 28, Butte County, California",3978,399,531,1161,162,140
06007002900,"Census Tract 29, Butte County, California",2930,62,276,510,29,25
06007003001,"Census Tract 30.01, Butte County, California",2467,149,367,804,2,101
06007003002,"Census Tract 30.02, Butte County, California",2705,44,677,747,6,89
06007003100,"Census Tract 31, Butte County, California",4668,1,472,412,1,18
06007003200,"Census Tract 32, Butte County, California",3962,25,1323,849,0,32
06007003300,"Census Tract 33, Butte County, California",4184,164,498,472,0,82
06007003400,"Census Tract 34, Butte County, California",3542,2,1641,293,0,157
06007003501,"Census Tract 35.01, Butte County, California",4322,25,1144,470,13,384
06007003502,"Census Tract 35.02, Butte County, California",4126,3,2026,185,3,48
06007003600,"Census Tract 36, Butte County, California",4211,0,1199,367,0,220
06007003700,"Census Tract 37, Butte County, California",4833,49,752,1217,0,171
06009000121,"Census Tract 1.21, Calaveras County, California",4500,0,451,334,0,94
06009000122,"Census Tract 1.22, Calaveras County, California",3088,0,234,179,0,17
06009000123,"Census Tract 1.23, Calaveras County, California",2680,150,472,239,0,0
06009000124,"Census Tract 1.24, Calaveras County, California",2019,0,220,82,0,0
06009000220,"Census Tract 2.20, Calaveras County, California",6471,5,906,662,5,102
06009000221,"Census Tract 2.21, Calaveras County, California",6592,0,893,462,0,0
06009000222,"Census Tract 2.22, Calaveras County, California",4508,65,798,31,2,23
06009000301,"Census Tract 3.01, Calaveras County, California",4843,150,603,1440,0,392
06009000302,"Census Tract 3.02, Calaveras County, California",2966,13,242,790,13,132
06009000400,"Census Tract 4, Calaveras County, California",3205,2,399,667,2,0
06009000501,"Census Tract 5.01, Calaveras County, California",2623,0,266,117,0,0
06009000504,"Census Tract 5.04, Calaveras County, California",509,7,7,77,0,0
06009000505,"Census Tract 5.05, Calaveras County, California",993,0,23,69,0,0
06009000506,"Census Tract 5.06, Calaveras County, California",420,0,84,28,0,28
06011000100,"Census Tract 1, Colusa County, California",5537,51,3438,707,0,306
06011000200,"Census Tract 2, Colusa County, California",4852,93,2270,397,14,83
06011000301,"Census Tract 3.01, Colusa County, California",3572,0,2779,491,0,383
06011000302,"Census Tract 3.02, Colusa County, California",2368,0,1829,201,0,128
06011000400,"Census Tract 4, Colusa County, California",2339,50,1136,548,50,275
06011000500,"Census Tract 5, Colusa County, California",2634,95,1320,196,0,43
06013301000,"Census Tract 3010, Contra Costa County, California",5265,484,1311,704,0,331
06013302005,"Census Tract 3020.05, Contra Costa County, California",7378,782,1957,569,154,15
06013302006,"Census Tract 3020.06, Contra Costa County, California",3776,139,1218,313,92,113
06013302007,"Census Tract 3020.07, Contra Costa County, California",6568,529,1928,649,238,177
06013302009,"Census Tract 3020.09, Contra Costa County, California",6834,1587,1686,809,275,320
06013302011,"Census Tract 3020.11, Contra Costa County, California",3803,693,1425,372,244,12
06013302012,"Census Tract 3020.12, Contra Costa County, California",5040,650,2139,505,0,269
06013302013,"Census Tract 3020.13, Contra Costa County, California",3094,68,942,17,0,1
06013302014,"Census Tract 3020.14, Contra Costa County, California",7850,153,2347,168,5,0
06013303104,"Census Tract 3031.04, Contra Costa County, California",6337,701,1407,376,0,105
06013303105,"Census Tract 3031.05, Contra Costa County, California",2575,253,689,201,1,23
06013303106,"Census Tract 3031.06, Contra Costa County, California",7067,209,2834,935,0,275
06013303107,"Census Tract 3031.07, Contra Costa County, California",7022,1416,2138,463,259,53
06013303202,"Census Tract 3032.02, Contra Costa County, California",8104,878,1549,89,4,1
06013303204,"Census Tract 3032.04, Contra Costa County, California",4762,138,1112,424,13,267
06013303206,"Census Tract 3032.06, Contra Costa County, California",5911,467,1154,200,0,123
06013303207,"Census Tract 3032.07, Contra Costa County, California",7087,2503,1457,389,76,145
06013303208,"Census Tract 3032.08, Contra Costa County, California",4279,95,946,199,0,14
06013303209,"Census Tract 3032.09, Contra Costa County, California",5941,640,1800,76,0,35
06013303210,"Census Tract 3032.10, Contra Costa County, California",3706,17,302,142,0,38
06013303211,"Census Tract 3032.11, Contra Costa County, California",4761,458,1398,504,7,383
06013304001,"Census Tract 3040.01, Contra Costa County, California",5340,546,552,114,35,6
06013304002,"Census Tract 3040.02, Contra Costa County, California",2081,0,669,314,0,213
06013304003,"Census Tract 3040.03, Contra Costa County, California",3406,176,570,310,0,45
06013304004,"Census Tract 3040.04, Contra Costa County, California",3906,24,526,397,0,130
06013304006,"Census Tract 3040.06, Contra Costa County, California",3064,283,510,268,189,0
06013304007,"Census Tract 3040.07, Contra Costa County, California",5706,405,1121,582,0,0
06013305000,"Census Tract 3050, Contra Costa County, California",6070,940,2763,1495,208,1015
06013306002,"Census Tract 3060.02, Contra Costa County, California",4594,197,2476,601,35,310
06013306003,"Census Tract 3060.03, Contra Costa County, California",4946,493,2004,434,3,272
06013306004,"Census Tract 3060.04, Contra Costa County, California",3359,816,896,494,126,159
06013307101,"Census Tract 3071.01, Contra Costa County, California",4362,464,1473,525,42,402
06013307102,"Census Tract 3071.02, Contra Costa County, California",5795,879,2860,631,132,190
06013307201,"Census Tract 3072.01, Contra Costa County, California",4234,350,2288,687,36,537
06013307202,"Census Tract 3072.02, Contra Costa County, California",4410,1534,1544,1444,514,865
06013307204,"Census Tract 3072.04, Contra Costa County, California",4285,875,1498,148,35,22
06013307205,"Census Tract 3072.05, Contra Costa County, California",8029,1962,3254,1652,557,670
06013308001,"Census Tract 3080.01, Contra Costa County, California",7912,782,3782,1083,309,511
06013308002,"Census Tract 3080.02, Contra Costa County, California",3987,615,1192,242,23,77
06013309000,"Census Tract 3090, Contra Costa County, California",3529,888,1201,451,337,83
06013310000,"Census Tract 3100, Contra Costa County, California",6037,1108,3202,1409,33,960
06013311000,"Census Tract 3110, Contra Costa County, California",5028,893,3069,626,146,409
06013312000,"Census Tract 3120, Contra Costa County, California",2337,393,1141,403,93,184
06013313102,"Census Tract 3131.02, Contra Costa County, California",4263,1067,1481,340,162,151
06013313104,"Census Tract 3131.04, Contra Costa County, California",2740,170,1191,703,32,503
06013313105,"Census Tract 3131.05, Contra Costa County, California",4681,794,1798,521,157,15
06013313106,"Census Tract 3131.06, Contra Costa County, California",6643,736,1944,627,172,281
06013313107,"Census Tract 3131.07, Contra Costa County, California",2651,207,1071,349,101,27
06013313203,"Census Tract 3132.03, Contra Costa County, California",3292,359,1512,174,19,97
06013313204,"Census Tract 3132.04, Contra Costa County, California",5611,753,2469,319,8,211
06013313205,"Census Tract 3132.05, Contra Costa County, California",1839,151,1100,35,0,24
06013313206,"Census Tract 3132.06, Contra Costa County, California",6072,655,3563,1106,72,670
06013314102,"Census Tract 3141.02, Contra Costa County, California",6607,626,3500,383,10,193
06013314103,"Census Tract 3141.03, Contra Costa County, California",5167,683,3135,719,240,221
06013314105,"Census Tract 3141.05, Contra Costa County, California",4921,851,3187,532,1,475
06013314106,"Census Tract 3141.06, Contra Costa County, California",4677,448,2685,392,0,363
06013314200,"Census Tract 3142, Contra Costa County, California",7464,107,6005,1693,40,1370
06013315000,"Census Tract 3150, Contra Costa County, California",3538,616,1091,240,39,59
06013316000,"Census Tract 3160, Contra Costa County, California",998,162,184,336,92,64
06013317000,"Census Tract 3170, Contra Costa County, California",2031,86,80,213,38,6
06013318000,"Census Tract 3180, Contra Costa County, California",3588,162,548,321,52,53
06013319001,"Census Tract 3190.01, Contra Costa County, California",4402,120,1202,159,21,20
06013319002,"Census Tract 3190.02, Contra Costa County, California",3823,77,1024,201,15,36
06013320001,"Census Tract 3200.01, Contra Costa County, California",2999,16,856,92,0,29
06013320003,"Census Tract 3200.03, Contra Costa County, California",2982,21,289,0,0,0
06013320004,"Census Tract 3200.04, Contra Costa County, California",6580,229,1090,246,23,53
06013321101,"Census Tract 3211.01, Contra Costa County, California",6724,119,1497,421,0,28
06013321102,"Census Tract 3211.02, Contra Costa County, California",6519,216,694,290,1,45
06013321103,"Census Tract 3211.03, Contra Costa County, California",4718,118,450,206,2,24
