GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13135050427,"Census Tract 504.27, Gwinnett County, Georgia",5894,806,815,368,24,13
1400000US13135050430,"Census Tract 504.30, Gwinnett County, Georgia",5583,1942,294,494,31,0
1400000US13135050433,"Census Tract 504.33, Gwinnett County, Georgia",2306,467,1045,269,7,147
1400000US13135050435,"Census Tract 504.35, Gwinnett County, Georgia",2936,559,1788,400,1,274
1400000US13135050437,"Census Tract 504.37, Gwinnett County, Georgia",2965,1312,737,1028,595,333
1400000US13135050438,"Census Tract 504.38, Gwinnett County, Georgia",4632,968,2893,889,409,278
1400000US13135050439,"Census Tract 504.39, Gwinnett County, Georgia",2900,1617,865,630,586,38
1400000US13135050440,"Census Tract 504.40, Gwinnett County, Georgia",8599,1120,4181,1687,254,707
1400000US13135050441,"Census Tract 504.41, Gwinnett County, Georgia",5070,1894,1885,1205,599,468
1400000US13135050442,"Census Tract 504.42, Gwinnett County, Georgia",3139,818,1163,175,97,78
1400000US13135050443,"Census Tract 504.43, Gwinnett County, Georgia",3048,604,240,146,0,10
1400000US13135050444,"Census Tract 504.44, Gwinnett County, Georgia",3758,232,1671,527,0,378
1400000US13135050445,"Census Tract 504.45, Gwinnett County, Georgia",4091,524,3167,591,79,512
1400000US13135050446,"Census Tract 504.46, Gwinnett County, Georgia",3764,447,2489,791,90,678
1400000US13135050447,"Census Tract 504.47, Gwinnett County, Georgia",2434,506,1623,853,174,641
1400000US13135050448,"Census Tract 504.48, Gwinnett County, Georgia",4749,1190,2969,1228,30,1109
1400000US13135050449,"Census Tract 504.49, Gwinnett County, Georgia",3842,484,1695,977,257,463
1400000US13135050450,"Census Tract 504.50, Gwinnett County, Georgia",3236,365,1846,384,0,65
1400000US13135050451,"Census Tract 504.51, Gwinnett County, Georgia",3020,662,2004,780,2,667
1400000US13135050452,"Census Tract 504.52, Gwinnett County, Georgia",2745,290,1882,609,47,393
1400000US13135050453,"Census Tract 504.53, Gwinnett County, Georgia",3427,588,1988,787,214,467
1400000US13135050454,"Census Tract 504.54, Gwinnett County, Georgia",4117,768,2096,539,71,255
1400000US13135050455,"Census Tract 504.55, Gwinnett County, Georgia",2636,165,2107,571,46,458
1400000US13135050456,"Census Tract 504.56, Gwinnett County, Georgia",4215,1454,1954,296,47,23
1400000US13135050457,"Census Tract 504.57, Gwinnett County, Georgia",4058,971,484,126,20,0
1400000US13135050458,"Census Tract 504.58, Gwinnett County, Georgia",3489,415,994,580,0,537
1400000US13135050459,"Census Tract 504.59, Gwinnett County, Georgia",3278,478,879,311,51,55
1400000US13135050460,"Census Tract 504.60, Gwinnett County, Georgia",4255,311,2993,1733,66,1538
1400000US13135050461,"Census Tract 504.61, Gwinnett County, Georgia",2297,247,398,83,0,6
1400000US13135050462,"Census Tract 504.62, Gwinnett County, Georgia",3300,591,440,157,32,21
1400000US13135050463,"Census Tract 504.63, Gwinnett County, Georgia",3406,1569,1208,321,143,72
1400000US13135050464,"Census Tract 504.64, Gwinnett County, Georgia",4280,729,480,971,366,258
1400000US13135050465,"Census Tract 504.65, Gwinnett County, Georgia",3566,546,303,718,3,140
1400000US13135050466,"Census Tract 504.66, Gwinnett County, Georgia",3153,277,413,506,112,279
1400000US13135050520,"Census Tract 505.20, Gwinnett County, Georgia",6407,2085,1393,1068,395,480
1400000US13135050521,"Census Tract 505.21, Gwinnett County, Georgia",6146,1650,1526,827,250,281
1400000US13135050522,"Census Tract 505.22, Gwinnett County, Georgia",5155,1556,1967,1525,788,487
1400000US13135050526,"Census Tract 505.26, Gwinnett County, Georgia",4994,1064,2287,911,222,515
1400000US13135050528,"Census Tract 505.28, Gwinnett County, Georgia",4337,663,300,329,81,34
1400000US13135050529,"Census Tract 505.29, Gwinnett County, Georgia",3932,805,936,349,63,271
1400000US13135050530,"Census Tract 505.30, Gwinnett County, Georgia",6480,1365,454,326,47,0
1400000US13135050536,"Census Tract 505.36, Gwinnett County, Georgia",6009,2585,1646,380,167,129
1400000US13135050537,"Census Tract 505.37, Gwinnett County, Georgia",3848,1724,1189,799,431,180
1400000US13135050539,"Census Tract 505.39, Gwinnett County, Georgia",5739,2347,2650,1008,236,582
1400000US13135050541,"Census Tract 505.41, Gwinnett County, Georgia",5550,2469,2128,803,123,349
1400000US13135050542,"Census Tract 505.42, Gwinnett County, Georgia",5880,2759,1518,1524,500,751
1400000US13135050549,"Census Tract 505.49, Gwinnett County, Georgia",5704,1311,1283,475,18,224
1400000US13135050550,"Census Tract 505.50, Gwinnett County, Georgia",4173,1018,1760,405,0,294
1400000US13135050551,"Census Tract 505.51, Gwinnett County, Georgia",3869,1360,1032,102,59,0
1400000US13135050552,"Census Tract 505.52, Gwinnett County, Georgia",4032,1063,740,89,0,32
1400000US13135050553,"Census Tract 505.53, Gwinnett County, Georgia",4406,367,1735,137,38,12
1400000US13135050554,"Census Tract 505.54, Gwinnett County, Georgia",4931,673,2502,619,0,504
1400000US13135050555,"Census Tract 505.55, Gwinnett County, Georgia",4981,681,2585,845,0,727
1400000US13135050556,"Census Tract 505.56, Gwinnett County, Georgia",9379,2187,1612,237,5,177
1400000US13135050557,"Census Tract 505.57, Gwinnett County, Georgia",3469,714,1187,184,0,0
1400000US13135050558,"Census Tract 505.58, Gwinnett County, Georgia",2093,942,320,122,27,49
1400000US13135050559,"Census Tract 505.59, Gwinnett County, Georgia",4482,1712,1146,1021,297,523
1400000US13135050560,"Census Tract 505.60, Gwinnett County, Georgia",3366,1031,0,174,0,0
1400000US13135050561,"Census Tract 505.61, Gwinnett County, Georgia",4124,1500,1500,945,660,284
1400000US13135050562,"Census Tract 505.62, Gwinnett County, Georgia",4035,908,1854,1063,186,570
1400000US13135050563,"Census Tract 505.63, Gwinnett County, Georgia",3138,759,720,461,199,262
1400000US13135050564,"Census Tract 505.64, Gwinnett County, Georgia",4202,2231,949,870,796,49
1400000US13135050565,"Census Tract 505.65, Gwinnett County, Georgia",4267,610,349,184,59,0
1400000US13135050566,"Census Tract 505.66, Gwinnett County, Georgia",3430,1081,862,188,188,0
1400000US13135050567,"Census Tract 505.67, Gwinnett County, Georgia",4166,1891,1147,203,117,86
1400000US13135050568,"Census Tract 505.68, Gwinnett County, Georgia",3708,1325,672,61,20,17
1400000US13135050569,"Census Tract 505.69, Gwinnett County, Georgia",5381,2764,1370,1692,1290,351
1400000US13135050570,"Census Tract 505.70, Gwinnett County, Georgia",4679,2204,1174,124,18,103
1400000US13135050571,"Census Tract 505.71, Gwinnett County, Georgia",7648,1265,2880,1943,113,952
1400000US13135050572,"Census Tract 505.72, Gwinnett County, Georgia",3483,219,601,503,2,312
1400000US13135050573,"Census Tract 505.73, Gwinnett County, Georgia",2960,951,84,182,129,6
1400000US13135050574,"Census Tract 505.74, Gwinnett County, Georgia",4790,1727,1130,1032,214,451
1400000US13135050575,"Census Tract 505.75, Gwinnett County, Georgia",2517,597,495,119,0,0
1400000US13135050576,"Census Tract 505.76, Gwinnett County, Georgia",2681,981,1272,133,0,66
1400000US13135050577,"Census Tract 505.77, Gwinnett County, Georgia",5029,1220,2575,911,104,804
1400000US13135050578,"Census Tract 505.78, Gwinnett County, Georgia",4176,932,299,351,0,0
1400000US13135050579,"Census Tract 505.79, Gwinnett County, Georgia",4860,843,905,321,33,0
1400000US13135050580,"Census Tract 505.80, Gwinnett County, Georgia",3749,2233,95,293,159,0
1400000US13135050581,"Census Tract 505.81, Gwinnett County, Georgia",3454,1666,260,226,48,76
1400000US13135050582,"Census Tract 505.82, Gwinnett County, Georgia",2481,528,638,67,1,0
1400000US13135050583,"Census Tract 505.83, Gwinnett County, Georgia",2872,1240,622,548,169,21
1400000US13135050584,"Census Tract 505.84, Gwinnett County, Georgia",4194,644,361,94,0,0
1400000US13135050585,"Census Tract 505.85, Gwinnett County, Georgia",2821,1288,484,0,0,0
1400000US13135050586,"Census Tract 505.86, Gwinnett County, Georgia",5456,2510,1178,690,568,0
1400000US13135050587,"Census Tract 505.87, Gwinnett County, Georgia",3973,2263,253,1306,1301,0
1400000US13135050588,"Census Tract 505.88, Gwinnett County, Georgia",5785,3520,375,279,128,0
1400000US13135050589,"Census Tract 505.89, Gwinnett County, Georgia",5258,1562,636,989,371,0
1400000US13135050590,"Census Tract 505.90, Gwinnett County, Georgia",4694,2141,1405,410,121,64
1400000US13135050591,"Census Tract 505.91, Gwinnett County, Georgia",3535,768,126,196,108,0
1400000US13135050611,"Census Tract 506.11, Gwinnett County, Georgia",3361,694,644,184,0,138
1400000US13135050612,"Census Tract 506.12, Gwinnett County, Georgia",3548,844,355,249,0,0
1400000US13135050613,"Census Tract 506.13, Gwinnett County, Georgia",5465,997,1788,0,0,0
1400000US13135050614,"Census Tract 506.14, Gwinnett County, Georgia",3788,1126,991,262,262,0
1400000US13135050615,"Census Tract 506.15, Gwinnett County, Georgia",2284,227,275,181,59,0
1400000US13135050616,"Census Tract 506.16, Gwinnett County, Georgia",3182,426,174,46,0,27
1400000US13135050617,"Census Tract 506.17, Gwinnett County, Georgia",10024,2429,1121,553,78,307
1400000US13135050618,"Census Tract 506.18, Gwinnett County, Georgia",4235,291,1045,236,60,0
1400000US13135050619,"Census Tract 506.19, Gwinnett County, Georgia",6130,966,939,381,97,0
1400000US13135050620,"Census Tract 506.20, Gwinnett County, Georgia",3999,763,310,112,0,0
1400000US13135050621,"Census Tract 506.21, Gwinnett County, Georgia",3531,509,0,49,0,0
1400000US13135050622,"Census Tract 506.22, Gwinnett County, Georgia",3282,580,1001,490,0,450
1400000US13135050623,"Census Tract 506.23, Gwinnett County, Georgia",5541,1555,1256,517,0,426
1400000US13135050624,"Census Tract 506.24, Gwinnett County, Georgia",3069,1510,312,444,48,0
1400000US13135050625,"Census Tract 506.25, Gwinnett County, Georgia",3485,453,158,150,0,150
1400000US13135050626,"Census Tract 506.26, Gwinnett County, Georgia",4381,708,194,0,0,0
1400000US13135050627,"Census Tract 506.27, Gwinnett County, Georgia",5923,2185,918,826,239,118
1400000US13135050628,"Census Tract 506.28, Gwinnett County, Georgia",5293,869,336,71,29,0
1400000US13135050629,"Census Tract 506.29, Gwinnett County, Georgia",2357,950,495,0,0,0
1400000US13135050630,"Census Tract 506.30, Gwinnett County, Georgia",3738,1499,274,0,0,0
1400000US13135050631,"Census Tract 506.31, Gwinnett County, Georgia",7325,753,0,1226,0,0
1400000US13135050632,"Census Tract 506.32, Gwinnett County, Georgia",3876,929,663,67,0,67
1400000US13135050633,"Census Tract 506.33, Gwinnett County, Georgia",2212,992,478,37,0,0
1400000US13135050634,"Census Tract 506.34, Gwinnett County, Georgia",5184,305,257,113,0,0
1400000US13135050635,"Census Tract 506.35, Gwinnett County, Georgia",3865,1156,200,0,0,0
1400000US13135050636,"Census Tract 506.36, Gwinnett County, Georgia",2562,0,93,0,0,0
1400000US13135050715,"Census Tract 507.15, Gwinnett County, Georgia",6011,1002,453,1244,403,0
1400000US13135050719,"Census Tract 507.19, Gwinnett County, Georgia",5391,2894,877,580,198,280
1400000US13135050722,"Census Tract 507.22, Gwinnett County, Georgia",3675,1953,369,193,67,0
1400000US13135050725,"Census Tract 507.25, Gwinnett County, Georgia",6335,2918,752,362,268,52
1400000US13135050729,"Census Tract 507.29, Gwinnett County, Georgia",3746,1658,339,378,218,51
1400000US13135050732,"Census Tract 507.32, Gwinnett County, Georgia",5063,3497,26,472,379,0
1400000US13135050733,"Census Tract 507.33, Gwinnett County, Georgia",2640,1757,474,338,188,134
1400000US13135050734,"Census Tract 507.34, Gwinnett County, Georgia",4671,2897,575,538,144,181
1400000US13135050735,"Census Tract 507.35, Gwinnett County, Georgia",4135,1267,749,458,270,67
1400000US13135050736,"Census Tract 507.36, Gwinnett County, Georgia",6299,3849,691,164,145,0
1400000US13135050737,"Census Tract 507.37, Gwinnett County, Georgia",4384,2855,85,58,0,33
1400000US13135050738,"Census Tract 507.38, Gwinnett County, Georgia",6742,5196,332,535,368,0
1400000US13135050739,"Census Tract 507.39, Gwinnett County, Georgia",4153,2451,229,348,111,229
1400000US13135050740,"Census Tract 507.40, Gwinnett County, Georgia",1910,772,21,159,37,0
1400000US13135050741,"Census Tract 507.41, Gwinnett County, Georgia",6119,3161,435,249,112,21
1400000US13135050742,"Census Tract 507.42, Gwinnett County, Georgia",4164,1209,357,154,136,0
1400000US13135050743,"Census Tract 507.43, Gwinnett County, Georgia",4242,1276,104,88,71,0
1400000US13135050744,"Census Tract 507.44, Gwinnett County, Georgia",6146,2092,873,392,296,16
1400000US13135050745,"Census Tract 507.45, Gwinnett County, Georgia",4145,1606,124,35,0,0
1400000US13135050746,"Census Tract 507.46, Gwinnett County, Georgia",7111,3344,562,448,285,3
1400000US13135050747,"Census Tract 507.47, Gwinnett County, Georgia",4321,2752,458,306,306,0
1400000US13135050748,"Census Tract 507.48, Gwinnett County, Georgia",4349,3372,11,0,0,0
1400000US13135050749,"Census Tract 507.49, Gwinnett County, Georgia",3532,2152,322,672,263,151
1400000US13135050750,"Census Tract 507.50, Gwinnett County, Georgia",4861,3134,572,94,52,0
1400000US13135050751,"Census Tract 507.51, Gwinnett County, Georgia",3177,2276,108,202,165,0
1400000US13135050752,"Census Tract 507.52, Gwinnett County, Georgia",3378,615,1154,302,56,207
1400000US13135050753,"Census Tract 507.53, Gwinnett County, Georgia",3912,2327,434,192,111,0
1400000US13135050754,"Census Tract 507.54, Gwinnett County, Georgia",3424,1403,639,138,137,1
1400000US13135050755,"Census Tract 507.55, Gwinnett County, Georgia",2518,1237,205,90,75,10
1400000US13135050756,"Census Tract 507.56, Gwinnett County, Georgia",5487,1308,756,181,0,85
1400000US13135050757,"Census Tract 507.57, Gwinnett County, Georgia",3796,597,275,15,0,0
1400000US13135050758,"Census Tract 507.58, Gwinnett County, Georgia",2653,418,477,287,19,117
1400000US13135050759,"Census Tract 507.59, Gwinnett County, Georgia",4357,834,1070,105,13,21
1400000US13135050760,"Census Tract 507.60, Gwinnett County, Georgia",4755,900,294,102,19,0
1400000US13135050761,"Census Tract 507.61, Gwinnett County, Georgia",2906,397,677,270,61,127
1400000US13135050762,"Census Tract 507.62, Gwinnett County, Georgia",4622,613,308,129,0,0
1400000US13135050763,"Census Tract 507.63, Gwinnett County, Georgia",3700,1408,349,285,106,0
1400000US13135050764,"Census Tract 507.64, Gwinnett County, Georgia",2598,696,139,119,45,0
1400000US13135050765,"Census Tract 507.65, Gwinnett County, Georgia",2866,623,239,390,235,22
1400000US13137000100,"Census Tract 1, Habersham County, Georgia",4011,26,58,409,1,0
1400000US13137000201,"Census Tract 2.01, Habersham County, Georgia",3654,12,136,390,0,0
1400000US13137000203,"Census Tract 2.03, Habersham County, Georgia",3798,0,0,221,0,0
1400000US13137000204,"Census Tract 2.04, Habersham County, Georgia",1677,0,5,241,0,0
1400000US13137000300,"Census Tract 3, Habersham County, Georgia",4505,54,232,655,35,16
1400000US13137000400,"Census Tract 4, Habersham County, Georgia",4903,21,1149,444,2,186
1400000US13137000501,"Census Tract 5.01, Habersham County, Georgia",2322,251,625,398,0,127
1400000US13137000502,"Census Tract 5.02, Habersham County, Georgia",5258,45,245,812,45,15
1400000US13137000601,"Census Tract 6.01, Habersham County, Georgia",5302,68,1360,667,55,52
1400000US13137000603,"Census Tract 6.03, Habersham County, Georgia",2679,39,0,226,39,0
1400000US13137000604,"Census Tract 6.04, Habersham County, Georgia",4900,151,3134,1378,49,901
1400000US13139000101,"Census Tract 1.01, Hall County, Georgia",5166,323,306,771,57,20
1400000US13139000102,"Census Tract 1.02, Hall County, Georgia",3562,176,483,455,0,0
1400000US13139000203,"Census Tract 2.03, Hall County, Georgia",4183,0,208,369,0,144
1400000US13139000204,"Census Tract 2.04, Hall County, Georgia",4450,86,336,256,0,0
1400000US13139000205,"Census Tract 2.05, Hall County, Georgia",2498,111,765,364,0,289
1400000US13139000206,"Census Tract 2.06, Hall County, Georgia",2882,0,36,112,0,25
1400000US13139000303,"Census Tract 3.03, Hall County, Georgia",2741,15,68,123,0,22
1400000US13139000304,"Census Tract 3.04, Hall County, Georgia",3552,106,392,248,5,135
1400000US13139000305,"Census Tract 3.05, Hall County, Georgia",4504,11,385,457,6,88
1400000US13139000306,"Census Tract 3.06, Hall County, Georgia",2802,0,268,358,0,45
1400000US13139000307,"Census Tract 3.07, Hall County, Georgia",4250,39,657,120,0,0
1400000US13139000401,"Census Tract 4.01, Hall County, Georgia",2887,341,601,71,57,0
1400000US13139000402,"Census Tract 4.02, Hall County, Georgia",3295,157,465,88,0,0
1400000US13139000501,"Census Tract 5.01, Hall County, Georgia",4184,370,878,334,0,272
1400000US13139000502,"Census Tract 5.02, Hall County, Georgia",3411,211,140,744,75,0
1400000US13139000601,"Census Tract 6.01, Hall County, Georgia",3174,422,1228,532,188,256
1400000US13139000602,"Census Tract 6.02, Hall County, Georgia",3334,275,699,292,43,65
1400000US13139000702,"Census Tract 7.02, Hall County, Georgia",5276,396,3468,788,285,559
1400000US13139000703,"Census Tract 7.03, Hall County, Georgia",4281,1491,2235,1437,274,965
1400000US13139000704,"Census Tract 7.04, Hall County, Georgia",2736,437,1055,771,41,133
1400000US13139000800,"Census Tract 8, Hall County, Georgia",3909,1301,1879,1340,210,650
1400000US13139000901,"Census Tract 9.01, Hall County, Georgia",3179,484,472,127,34,0
1400000US13139000902,"Census Tract 9.02, Hall County, Georgia",3509,334,1731,757,0,714
1400000US13139001004,"Census Tract 10.04, Hall County, Georgia",3016,381,672,685,0,398
